image_id,image_path,articleType,class_id,split
48791,/content/product_visual_search/data/raw/images/48791.jpg,Pendant,83,train
16947,/content/product_visual_search/data/raw/images/16947.jpg,Sunglasses,106,train
19133,/content/product_visual_search/data/raw/images/19133.jpg,Sandals,92,train
43983,/content/product_visual_search/data/raw/images/43983.jpg,Perfume and Body Mist,84,train
54934,/content/product_visual_search/data/raw/images/54934.jpg,Tshirts,123,train
6638,/content/product_visual_search/data/raw/images/6638.jpg,Casual Shoes,18,train
22188,/content/product_visual_search/data/raw/images/22188.jpg,Casual Shoes,18,train
42851,/content/product_visual_search/data/raw/images/42851.jpg,Handbags,44,train
29560,/content/product_visual_search/data/raw/images/29560.jpg,Casual Shoes,18,test
9670,/content/product_visual_search/data/raw/images/9670.jpg,Tshirts,123,train
2298,/content/product_visual_search/data/raw/images/2298.jpg,Tshirts,123,test
48557,/content/product_visual_search/data/raw/images/48557.jpg,Belts,7,train
18227,/content/product_visual_search/data/raw/images/18227.jpg,Tshirts,123,val
54108,/content/product_visual_search/data/raw/images/54108.jpg,Heels,47,train
26528,/content/product_visual_search/data/raw/images/26528.jpg,Casual Shoes,18,train
35903,/content/product_visual_search/data/raw/images/35903.jpg,Handbags,44,train
49485,/content/product_visual_search/data/raw/images/49485.jpg,Casual Shoes,18,val
11198,/content/product_visual_search/data/raw/images/11198.jpg,Watches,129,train
4953,/content/product_visual_search/data/raw/images/4953.jpg,Tshirts,123,train
5881,/content/product_visual_search/data/raw/images/5881.jpg,Tshirts,123,val
38620,/content/product_visual_search/data/raw/images/38620.jpg,Tshirts,123,train
45248,/content/product_visual_search/data/raw/images/45248.jpg,Watches,129,val
10876,/content/product_visual_search/data/raw/images/10876.jpg,Tshirts,123,train
38412,/content/product_visual_search/data/raw/images/38412.jpg,Belts,7,val
44994,/content/product_visual_search/data/raw/images/44994.jpg,Watches,129,val
10278,/content/product_visual_search/data/raw/images/10278.jpg,Casual Shoes,18,test
32914,/content/product_visual_search/data/raw/images/32914.jpg,Tshirts,123,train
24871,/content/product_visual_search/data/raw/images/24871.jpg,Socks,101,train
18829,/content/product_visual_search/data/raw/images/18829.jpg,Belts,7,train
23268,/content/product_visual_search/data/raw/images/23268.jpg,Watches,129,train
29752,/content/product_visual_search/data/raw/images/29752.jpg,Watches,129,train
3944,/content/product_visual_search/data/raw/images/3944.jpg,Tshirts,123,train
51648,/content/product_visual_search/data/raw/images/51648.jpg,Watches,129,train
18015,/content/product_visual_search/data/raw/images/18015.jpg,Belts,7,test
9442,/content/product_visual_search/data/raw/images/9442.jpg,Handbags,44,train
17861,/content/product_visual_search/data/raw/images/17861.jpg,Trunk,122,train
48765,/content/product_visual_search/data/raw/images/48765.jpg,Jewellery Set,53,train
8590,/content/product_visual_search/data/raw/images/8590.jpg,Shirts,96,train
3178,/content/product_visual_search/data/raw/images/3178.jpg,Sports Shoes,103,train
24429,/content/product_visual_search/data/raw/images/24429.jpg,Casual Shoes,18,train
37802,/content/product_visual_search/data/raw/images/37802.jpg,Shirts,96,train
56009,/content/product_visual_search/data/raw/images/56009.jpg,Lipstick,66,train
21967,/content/product_visual_search/data/raw/images/21967.jpg,Handbags,44,train
40950,/content/product_visual_search/data/raw/images/40950.jpg,Tshirts,123,val
4739,/content/product_visual_search/data/raw/images/4739.jpg,Casual Shoes,18,train
39998,/content/product_visual_search/data/raw/images/39998.jpg,Sunglasses,106,train
12977,/content/product_visual_search/data/raw/images/12977.jpg,Sports Shoes,103,test
47349,/content/product_visual_search/data/raw/images/47349.jpg,Handbags,44,val
17439,/content/product_visual_search/data/raw/images/17439.jpg,Watches,129,train
7980,/content/product_visual_search/data/raw/images/7980.jpg,Tshirts,123,train
13099,/content/product_visual_search/data/raw/images/13099.jpg,Sweaters,109,train
18471,/content/product_visual_search/data/raw/images/18471.jpg,Perfume and Body Mist,84,train
6852,/content/product_visual_search/data/raw/images/6852.jpg,Sports Shoes,103,train
9026,/content/product_visual_search/data/raw/images/9026.jpg,Casual Shoes,18,train
29104,/content/product_visual_search/data/raw/images/29104.jpg,Backpacks,2,val
30815,/content/product_visual_search/data/raw/images/30815.jpg,Leggings,60,train
46895,/content/product_visual_search/data/raw/images/46895.jpg,Jeans,51,train
19791,/content/product_visual_search/data/raw/images/19791.jpg,Tshirts,123,train
29938,/content/product_visual_search/data/raw/images/29938.jpg,Watches,129,train
42409,/content/product_visual_search/data/raw/images/42409.jpg,Briefs,14,train
9214,/content/product_visual_search/data/raw/images/9214.jpg,Casual Shoes,18,test
30029,/content/product_visual_search/data/raw/images/30029.jpg,Free Gifts,41,test
48133,/content/product_visual_search/data/raw/images/48133.jpg,Wallets,128,test
18643,/content/product_visual_search/data/raw/images/18643.jpg,Tshirts,123,train
15960,/content/product_visual_search/data/raw/images/15960.jpg,Ties,113,train
39396,/content/product_visual_search/data/raw/images/39396.jpg,Tshirts,123,train
1845,/content/product_visual_search/data/raw/images/1845.jpg,Tshirts,123,train
53749,/content/product_visual_search/data/raw/images/53749.jpg,Track Pants,117,train
59273,/content/product_visual_search/data/raw/images/59273.jpg,Watches,129,test
21369,/content/product_visual_search/data/raw/images/21369.jpg,Tshirts,123,train
56667,/content/product_visual_search/data/raw/images/56667.jpg,Watches,129,val
25395,/content/product_visual_search/data/raw/images/25395.jpg,Innerwear Vests,49,train
32322,/content/product_visual_search/data/raw/images/32322.jpg,Watches,129,train
38618,/content/product_visual_search/data/raw/images/38618.jpg,Tshirts,123,train
10072,/content/product_visual_search/data/raw/images/10072.jpg,Tshirts,123,train
36782,/content/product_visual_search/data/raw/images/36782.jpg,Watches,129,val
4157,/content/product_visual_search/data/raw/images/4157.jpg,Sports Shoes,103,train
45270,/content/product_visual_search/data/raw/images/45270.jpg,Watches,129,test
21735,/content/product_visual_search/data/raw/images/21735.jpg,Casual Shoes,18,train
37650,/content/product_visual_search/data/raw/images/37650.jpg,Wallets,128,val
5085,/content/product_visual_search/data/raw/images/5085.jpg,Tshirts,123,train
6600,/content/product_visual_search/data/raw/images/6600.jpg,Tshirts,123,val
47527,/content/product_visual_search/data/raw/images/47527.jpg,Briefs,14,train
17257,/content/product_visual_search/data/raw/images/17257.jpg,Tshirts,123,train
50590,/content/product_visual_search/data/raw/images/50590.jpg,Briefs,14,val
29558,/content/product_visual_search/data/raw/images/29558.jpg,Casual Shoes,18,train
42869,/content/product_visual_search/data/raw/images/42869.jpg,Handbags,44,train
51442,/content/product_visual_search/data/raw/images/51442.jpg,Tops,116,val
16385,/content/product_visual_search/data/raw/images/16385.jpg,Shirts,96,train
35107,/content/product_visual_search/data/raw/images/35107.jpg,Wallets,128,val
54130,/content/product_visual_search/data/raw/images/54130.jpg,Heels,47,train
9648,/content/product_visual_search/data/raw/images/9648.jpg,Shirts,96,val
30475,/content/product_visual_search/data/raw/images/30475.jpg,Bra,12,test
43187,/content/product_visual_search/data/raw/images/43187.jpg,Watches,129,test
3372,/content/product_visual_search/data/raw/images/3372.jpg,Sports Shoes,103,test
12725,/content/product_visual_search/data/raw/images/12725.jpg,Casual Shoes,18,train
17065,/content/product_visual_search/data/raw/images/17065.jpg,Belts,7,train
23250,/content/product_visual_search/data/raw/images/23250.jpg,Formal Shoes,38,val
18811,/content/product_visual_search/data/raw/images/18811.jpg,Belts,7,train
6432,/content/product_visual_search/data/raw/images/6432.jpg,Casual Shoes,18,test
35335,/content/product_visual_search/data/raw/images/35335.jpg,Pendant,83,train
22382,/content/product_visual_search/data/raw/images/22382.jpg,Shirts,96,train
51670,/content/product_visual_search/data/raw/images/51670.jpg,Sunglasses,106,train
2092,/content/product_visual_search/data/raw/images/2092.jpg,Tshirts,123,val
17859,/content/product_visual_search/data/raw/images/17859.jpg,Trunk,122,train
30647,/content/product_visual_search/data/raw/images/30647.jpg,Tshirts,123,train
54302,/content/product_visual_search/data/raw/images/54302.jpg,Bra,12,train
26722,/content/product_visual_search/data/raw/images/26722.jpg,Tshirts,123,train
12517,/content/product_visual_search/data/raw/images/12517.jpg,Formal Shoes,38,train
42267,/content/product_visual_search/data/raw/images/42267.jpg,Trousers,121,train
3140,/content/product_visual_search/data/raw/images/3140.jpg,Heels,47,test
56455,/content/product_visual_search/data/raw/images/56455.jpg,Nail Polish,77,test
24075,/content/product_visual_search/data/raw/images/24075.jpg,Flats,35,train
57587,/content/product_visual_search/data/raw/images/57587.jpg,Lipstick,66,test
10240,/content/product_visual_search/data/raw/images/10240.jpg,Watches,129,train
40530,/content/product_visual_search/data/raw/images/40530.jpg,Watches,129,test
1617,/content/product_visual_search/data/raw/images/1617.jpg,Tshirts,123,train
15732,/content/product_visual_search/data/raw/images/15732.jpg,Casual Shoes,18,train
21507,/content/product_visual_search/data/raw/images/21507.jpg,Handbags,44,train
4365,/content/product_visual_search/data/raw/images/4365.jpg,Tshirts,123,val
45042,/content/product_visual_search/data/raw/images/45042.jpg,Watches,129,test
24849,/content/product_visual_search/data/raw/images/24849.jpg,Tshirts,123,train
44190,/content/product_visual_search/data/raw/images/44190.jpg,Flip Flops,36,test
53127,/content/product_visual_search/data/raw/images/53127.jpg,Flats,35,val
7184,/content/product_visual_search/data/raw/images/7184.jpg,Tops,116,train
51214,/content/product_visual_search/data/raw/images/51214.jpg,Flip Flops,36,val
9822,/content/product_visual_search/data/raw/images/9822.jpg,Tshirts,123,train
17401,/content/product_visual_search/data/raw/images/17401.jpg,Socks,101,train
34683,/content/product_visual_search/data/raw/images/34683.jpg,Tshirts,123,train
47371,/content/product_visual_search/data/raw/images/47371.jpg,Wallets,128,train
26346,/content/product_visual_search/data/raw/images/26346.jpg,Watches,129,train
12173,/content/product_visual_search/data/raw/images/12173.jpg,Shirts,96,train
42603,/content/product_visual_search/data/raw/images/42603.jpg,Pendant,83,train
3524,/content/product_visual_search/data/raw/images/3524.jpg,Tshirts,123,train
18449,/content/product_visual_search/data/raw/images/18449.jpg,Perfume and Body Mist,84,train
27294,/content/product_visual_search/data/raw/images/27294.jpg,Kurtas,57,test
24411,/content/product_visual_search/data/raw/images/24411.jpg,Sports Shoes,103,train
10624,/content/product_visual_search/data/raw/images/10624.jpg,Heels,47,train
40154,/content/product_visual_search/data/raw/images/40154.jpg,Tshirts,123,train
32574,/content/product_visual_search/data/raw/images/32574.jpg,Tops,116,train
56031,/content/product_visual_search/data/raw/images/56031.jpg,Lipstick,66,val
37006,/content/product_visual_search/data/raw/images/37006.jpg,Handbags,44,train
14284,/content/product_visual_search/data/raw/images/14284.jpg,Casual Shoes,18,train
53543,/content/product_visual_search/data/raw/images/53543.jpg,Briefs,14,train
59079,/content/product_visual_search/data/raw/images/59079.jpg,Briefs,14,train
52491,/content/product_visual_search/data/raw/images/52491.jpg,Camisoles,15,train
15356,/content/product_visual_search/data/raw/images/15356.jpg,Sandals,92,train
21163,/content/product_visual_search/data/raw/images/21163.jpg,Shrug,99,train
4701,/content/product_visual_search/data/raw/images/4701.jpg,Watches,129,val
45426,/content/product_visual_search/data/raw/images/45426.jpg,Flats,35,train
33694,/content/product_visual_search/data/raw/images/33694.jpg,Formal Shoes,38,train
24623,/content/product_visual_search/data/raw/images/24623.jpg,Handbags,44,train
56203,/content/product_visual_search/data/raw/images/56203.jpg,Pendant,83,test
15958,/content/product_visual_search/data/raw/images/15958.jpg,Ties,113,train
32746,/content/product_visual_search/data/raw/images/32746.jpg,Sports Shoes,103,train
20283,/content/product_visual_search/data/raw/images/20283.jpg,Shirts,96,train
53771,/content/product_visual_search/data/raw/images/53771.jpg,Tshirts,123,train
37234,/content/product_visual_search/data/raw/images/37234.jpg,Wallets,128,train
4533,/content/product_visual_search/data/raw/images/4533.jpg,Sports Shoes,103,train
45614,/content/product_visual_search/data/raw/images/45614.jpg,Formal Shoes,38,train
21351,/content/product_visual_search/data/raw/images/21351.jpg,Sunglasses,106,val
51026,/content/product_visual_search/data/raw/images/51026.jpg,Bra,12,test
26948,/content/product_visual_search/data/raw/images/26948.jpg,Tshirts,123,train
35563,/content/product_visual_search/data/raw/images/35563.jpg,Sandals,92,val
6264,/content/product_visual_search/data/raw/images/6264.jpg,Tshirts,123,train
47143,/content/product_visual_search/data/raw/images/47143.jpg,Handbags,44,val
17633,/content/product_visual_search/data/raw/images/17633.jpg,Backpacks,2,train
3716,/content/product_visual_search/data/raw/images/3716.jpg,Tshirts,123,train
26174,/content/product_visual_search/data/raw/images/26174.jpg,Flats,35,train
55486,/content/product_visual_search/data/raw/images/55486.jpg,Lip Liner,64,val
54554,/content/product_visual_search/data/raw/images/54554.jpg,Tunics,124,train
13293,/content/product_visual_search/data/raw/images/13293.jpg,Shorts,98,train
30011,/content/product_visual_search/data/raw/images/30011.jpg,Watches,129,train
46257,/content/product_visual_search/data/raw/images/46257.jpg,Tunics,124,train
7170,/content/product_visual_search/data/raw/images/7170.jpg,Shirts,96,train
22712,/content/product_visual_search/data/raw/images/22712.jpg,Sports Shoes,103,train
16527,/content/product_visual_search/data/raw/images/16527.jpg,Shirts,96,train
8904,/content/product_visual_search/data/raw/images/8904.jpg,Trousers,121,train
50332,/content/product_visual_search/data/raw/images/50332.jpg,Kurtas,57,train
28228,/content/product_visual_search/data/raw/images/28228.jpg,Deodorant,25,train
13869,/content/product_visual_search/data/raw/images/13869.jpg,Shirts,96,train
47385,/content/product_visual_search/data/raw/images/47385.jpg,Mobile Pouch,74,train
55640,/content/product_visual_search/data/raw/images/55640.jpg,Heels,47,train
12187,/content/product_visual_search/data/raw/images/12187.jpg,Shirts,96,train
31305,/content/product_visual_search/data/raw/images/31305.jpg,Kurtas,57,train
8138,/content/product_visual_search/data/raw/images/8138.jpg,Watches,129,train
2402,/content/product_visual_search/data/raw/images/2402.jpg,Tshirts,123,train
13055,/content/product_visual_search/data/raw/images/13055.jpg,Watches,129,train
54792,/content/product_visual_search/data/raw/images/54792.jpg,Jeans,51,train
27260,/content/product_visual_search/data/raw/images/27260.jpg,Tops,116,train
57117,/content/product_visual_search/data/raw/images/57117.jpg,Tops,116,val
20879,/content/product_visual_search/data/raw/images/20879.jpg,Sunglasses,106,test
58963,/content/product_visual_search/data/raw/images/58963.jpg,Perfume and Body Mist,84,train
39168,/content/product_visual_search/data/raw/images/39168.jpg,Kurtas,57,train
32580,/content/product_visual_search/data/raw/images/32580.jpg,Tunics,124,val
11702,/content/product_visual_search/data/raw/images/11702.jpg,Shirts,96,train
25537,/content/product_visual_search/data/raw/images/25537.jpg,Shirts,96,train
44500,/content/product_visual_search/data/raw/images/44500.jpg,Casual Shoes,18,train
5627,/content/product_visual_search/data/raw/images/5627.jpg,Flip Flops,36,train
20045,/content/product_visual_search/data/raw/images/20045.jpg,Wallets,128,train
52465,/content/product_visual_search/data/raw/images/52465.jpg,Camisoles,15,train
39954,/content/product_visual_search/data/raw/images/39954.jpg,Flip Flops,36,train
21197,/content/product_visual_search/data/raw/images/21197.jpg,Duffel Bag,27,train
38288,/content/product_visual_search/data/raw/images/38288.jpg,Tops,116,train
33660,/content/product_visual_search/data/raw/images/33660.jpg,Sandals,92,train
57325,/content/product_visual_search/data/raw/images/57325.jpg,Bra,12,train
11530,/content/product_visual_search/data/raw/images/11530.jpg,Sweatshirts,110,train
25705,/content/product_visual_search/data/raw/images/25705.jpg,Tops,116,test
41240,/content/product_visual_search/data/raw/images/41240.jpg,Belts,7,train
20277,/content/product_visual_search/data/raw/images/20277.jpg,Heels,47,train
53785,/content/product_visual_search/data/raw/images/53785.jpg,Shirts,96,train
14042,/content/product_visual_search/data/raw/images/14042.jpg,Shirts,96,train
1889,/content/product_visual_search/data/raw/images/1889.jpg,Tshirts,123,val
44732,/content/product_visual_search/data/raw/images/44732.jpg,Flip Flops,36,val
5415,/content/product_visual_search/data/raw/images/5415.jpg,Tshirts,123,train
36312,/content/product_visual_search/data/raw/images/36312.jpg,Tshirts,123,val
15190,/content/product_visual_search/data/raw/images/15190.jpg,Tshirts,123,train
52657,/content/product_visual_search/data/raw/images/52657.jpg,Handbags,44,train
49811,/content/product_visual_search/data/raw/images/49811.jpg,Flip Flops,36,train
7342,/content/product_visual_search/data/raw/images/7342.jpg,Tshirts,123,train
34445,/content/product_visual_search/data/raw/images/34445.jpg,Tshirts,123,train
46859,/content/product_visual_search/data/raw/images/46859.jpg,Flip Flops,36,train
26180,/content/product_visual_search/data/raw/images/26180.jpg,Sandals,92,train
55472,/content/product_visual_search/data/raw/images/55472.jpg,Lipstick,66,train
13267,/content/product_visual_search/data/raw/images/13267.jpg,Tops,116,train
2630,/content/product_visual_search/data/raw/images/2630.jpg,Flats,35,test
43517,/content/product_visual_search/data/raw/images/43517.jpg,Tops,116,val
28826,/content/product_visual_search/data/raw/images/28826.jpg,Shirts,96,train
56693,/content/product_visual_search/data/raw/images/56693.jpg,Kurtas,57,train
11154,/content/product_visual_search/data/raw/images/11154.jpg,Ties,113,train
25361,/content/product_visual_search/data/raw/images/25361.jpg,Trunk,122,train
33204,/content/product_visual_search/data/raw/images/33204.jpg,Tunics,124,test
57741,/content/product_visual_search/data/raw/images/57741.jpg,Foundation and Primer,39,train
11968,/content/product_visual_search/data/raw/images/11968.jpg,Sports Shoes,103,train
36776,/content/product_visual_search/data/raw/images/36776.jpg,Watches,129,train
20613,/content/product_visual_search/data/raw/images/20613.jpg,Handbags,44,train
14426,/content/product_visual_search/data/raw/images/14426.jpg,Casual Shoes,18,train
5071,/content/product_visual_search/data/raw/images/5071.jpg,Watches,129,train
34021,/content/product_visual_search/data/raw/images/34021.jpg,Tshirts,123,train
50564,/content/product_visual_search/data/raw/images/50564.jpg,Briefs,14,train
23096,/content/product_visual_search/data/raw/images/23096.jpg,Flip Flops,36,test
46401,/content/product_visual_search/data/raw/images/46401.jpg,Sweatshirts,110,test
7726,/content/product_visual_search/data/raw/images/7726.jpg,Casual Shoes,18,test
27436,/content/product_visual_search/data/raw/images/27436.jpg,Tops,116,train
2254,/content/product_visual_search/data/raw/images/2254.jpg,Tshirts,123,test
43173,/content/product_visual_search/data/raw/images/43173.jpg,Watches,129,train
22978,/content/product_visual_search/data/raw/images/22978.jpg,Sports Shoes,103,train
31553,/content/product_visual_search/data/raw/images/31553.jpg,Casual Shoes,18,train
3386,/content/product_visual_search/data/raw/images/3386.jpg,Handbags,44,train
55016,/content/product_visual_search/data/raw/images/55016.jpg,Lip Gloss,63,test
19339,/content/product_visual_search/data/raw/images/19339.jpg,Jackets,50,train
50756,/content/product_visual_search/data/raw/images/50756.jpg,Sandals,92,train
17091,/content/product_visual_search/data/raw/images/17091.jpg,Wallets,128,train
34213,/content/product_visual_search/data/raw/images/34213.jpg,Tshirts,123,val
46633,/content/product_visual_search/data/raw/images/46633.jpg,Deodorant,25,train
7514,/content/product_visual_search/data/raw/images/7514.jpg,Capris,16,train
19937,/content/product_visual_search/data/raw/images/19937.jpg,Accessory Gift Set,0,train
22376,/content/product_visual_search/data/raw/images/22376.jpg,Shirts,96,train
16143,/content/product_visual_search/data/raw/images/16143.jpg,Tshirts,123,train
51684,/content/product_visual_search/data/raw/images/51684.jpg,Sunglasses,106,train
3988,/content/product_visual_search/data/raw/images/3988.jpg,Tshirts,123,val
43341,/content/product_visual_search/data/raw/images/43341.jpg,Sports Shoes,103,train
27604,/content/product_visual_search/data/raw/images/27604.jpg,Trousers,121,val
55224,/content/product_visual_search/data/raw/images/55224.jpg,Lip Liner,64,train
11366,/content/product_visual_search/data/raw/images/11366.jpg,Tops,116,val
25153,/content/product_visual_search/data/raw/images/25153.jpg,Handbags,44,train
24081,/content/product_visual_search/data/raw/images/24081.jpg,Casual Shoes,18,train
44958,/content/product_visual_search/data/raw/images/44958.jpg,Deodorant,25,test
57573,/content/product_visual_search/data/raw/images/57573.jpg,Lipstick,66,train
33036,/content/product_visual_search/data/raw/images/33036.jpg,Kurtas,57,train
4391,/content/product_visual_search/data/raw/images/4391.jpg,Tshirts,123,val
44164,/content/product_visual_search/data/raw/images/44164.jpg,Perfume and Body Mist,84,train
5243,/content/product_visual_search/data/raw/images/5243.jpg,Sports Shoes,103,train
20421,/content/product_visual_search/data/raw/images/20421.jpg,Handbags,44,train
14614,/content/product_visual_search/data/raw/images/14614.jpg,Socks,101,train
51019,/content/product_visual_search/data/raw/images/51019.jpg,Bra,12,train
29103,/content/product_visual_search/data/raw/images/29103.jpg,Backpacks,2,train
7389,/content/product_visual_search/data/raw/images/7389.jpg,Formal Shoes,38,test
48908,/content/product_visual_search/data/raw/images/48908.jpg,Pendant,83,train
30812,/content/product_visual_search/data/raw/images/30812.jpg,Leggings,60,train
3729,/content/product_visual_search/data/raw/images/3729.jpg,Tshirts,123,val
51825,/content/product_visual_search/data/raw/images/51825.jpg,Bra,12,train
19796,/content/product_visual_search/data/raw/images/19796.jpg,Tshirts,123,train
46892,/content/product_visual_search/data/raw/images/46892.jpg,Jeans,51,train
27099,/content/product_visual_search/data/raw/images/27099.jpg,Kurtas,57,train
18644,/content/product_visual_search/data/raw/images/18644.jpg,Track Pants,117,train
9213,/content/product_visual_search/data/raw/images/9213.jpg,Casual Shoes,18,train
38243,/content/product_visual_search/data/raw/images/38243.jpg,Flip Flops,36,train
40359,/content/product_visual_search/data/raw/images/40359.jpg,Jeans,51,train
10429,/content/product_visual_search/data/raw/images/10429.jpg,Tops,116,val
15967,/content/product_visual_search/data/raw/images/15967.jpg,Shirts,96,train
1842,/content/product_visual_search/data/raw/images/1842.jpg,Sports Shoes,103,train
14089,/content/product_visual_search/data/raw/images/14089.jpg,Sweaters,109,val
59274,/content/product_visual_search/data/raw/images/59274.jpg,Watches,129,train
37805,/content/product_visual_search/data/raw/images/37805.jpg,Shirts,96,train
21960,/content/product_visual_search/data/raw/images/21960.jpg,Handbags,44,train
58194,/content/product_visual_search/data/raw/images/58194.jpg,Handbags,44,train
40957,/content/product_visual_search/data/raw/images/40957.jpg,Tshirts,123,train
59046,/content/product_visual_search/data/raw/images/59046.jpg,Heels,47,train
15369,/content/product_visual_search/data/raw/images/15369.jpg,Sandals,92,train
45419,/content/product_visual_search/data/raw/images/45419.jpg,Flats,35,test
12970,/content/product_visual_search/data/raw/images/12970.jpg,Sports Shoes,103,train
6069,/content/product_visual_search/data/raw/images/6069.jpg,Tshirts,123,train
7987,/content/product_visual_search/data/raw/images/7987.jpg,Sports Shoes,103,train
26379,/content/product_visual_search/data/raw/images/26379.jpg,Trousers,121,train
18476,/content/product_visual_search/data/raw/images/18476.jpg,Casual Shoes,18,train
6855,/content/product_visual_search/data/raw/images/6855.jpg,Sports Shoes,103,train
25198,/content/product_visual_search/data/raw/images/25198.jpg,Handbags,44,train
44993,/content/product_visual_search/data/raw/images/44993.jpg,Watches,129,train
1628,/content/product_visual_search/data/raw/images/1628.jpg,Basketballs,4,train
38415,/content/product_visual_search/data/raw/images/38415.jpg,Belts,7,val
21538,/content/product_visual_search/data/raw/images/21538.jpg,Handbags,44,val
59422,/content/product_visual_search/data/raw/images/59422.jpg,Tshirts,123,train
32913,/content/product_visual_search/data/raw/images/32913.jpg,Tshirts,123,train
5288,/content/product_visual_search/data/raw/images/5288.jpg,Sandals,92,val
24876,/content/product_visual_search/data/raw/images/24876.jpg,Dresses,26,test
53118,/content/product_visual_search/data/raw/images/53118.jpg,Tshirts,123,train
3943,/content/product_visual_search/data/raw/images/3943.jpg,Tshirts,123,test
16188,/content/product_visual_search/data/raw/images/16188.jpg,Formal Shoes,38,train
29755,/content/product_visual_search/data/raw/images/29755.jpg,Watches,129,test
48762,/content/product_visual_search/data/raw/images/48762.jpg,Jewellery Set,53,test
9445,/content/product_visual_search/data/raw/images/9445.jpg,Shirts,96,val
17866,/content/product_visual_search/data/raw/images/17866.jpg,Briefs,14,train
30678,/content/product_visual_search/data/raw/images/30678.jpg,Sunglasses,106,train
18012,/content/product_visual_search/data/raw/images/18012.jpg,Belts,7,train
8597,/content/product_visual_search/data/raw/images/8597.jpg,Tshirts,123,train
42258,/content/product_visual_search/data/raw/images/42258.jpg,Jeans,51,train
47518,/content/product_visual_search/data/raw/images/47518.jpg,Briefs,14,train
54933,/content/product_visual_search/data/raw/images/54933.jpg,Tshirts,123,train
17268,/content/product_visual_search/data/raw/images/17268.jpg,Tshirts,123,train
29567,/content/product_visual_search/data/raw/images/29567.jpg,Casual Shoes,18,train
42856,/content/product_visual_search/data/raw/images/42856.jpg,Clutches,21,train
35138,/content/product_visual_search/data/raw/images/35138.jpg,Bracelet,13,test
18220,/content/product_visual_search/data/raw/images/18220.jpg,Socks,101,train
23861,/content/product_visual_search/data/raw/images/23861.jpg,Flip Flops,36,test
9677,/content/product_visual_search/data/raw/images/9677.jpg,Tshirts,123,test
31598,/content/product_visual_search/data/raw/images/31598.jpg,Tshirts,123,val
56658,/content/product_visual_search/data/raw/images/56658.jpg,Casual Shoes,18,train
4954,/content/product_visual_search/data/raw/images/4954.jpg,Tshirts,123,val
38627,/content/product_visual_search/data/raw/images/38627.jpg,Tshirts,123,train
5886,/content/product_visual_search/data/raw/images/5886.jpg,Tshirts,123,train
4168,/content/product_visual_search/data/raw/images/4168.jpg,Sports Shoes,103,train
59610,/content/product_visual_search/data/raw/images/59610.jpg,Sarees,93,train
10871,/content/product_visual_search/data/raw/images/10871.jpg,Tshirts,123,train
39533,/content/product_visual_search/data/raw/images/39533.jpg,Bra,12,train
52802,/content/product_visual_search/data/raw/images/52802.jpg,Wallets,128,test
11359,/content/product_visual_search/data/raw/images/11359.jpg,Tshirts,123,train
44967,/content/product_visual_search/data/raw/images/44967.jpg,Watches,129,train
45089,/content/product_visual_search/data/raw/images/45089.jpg,Bra,12,train
25950,/content/product_visual_search/data/raw/images/25950.jpg,Scarves,94,test
58504,/content/product_visual_search/data/raw/images/58504.jpg,Dresses,26,test
33835,/content/product_visual_search/data/raw/images/33835.jpg,Sports Shoes,103,train
2865,/content/product_visual_search/data/raw/images/2865.jpg,Tshirts,123,train
19908,/content/product_visual_search/data/raw/images/19908.jpg,Backpacks,2,val
22349,/content/product_visual_search/data/raw/images/22349.jpg,Shirts,96,train
48796,/content/product_visual_search/data/raw/images/48796.jpg,Pendant,83,train
2059,/content/product_visual_search/data/raw/images/2059.jpg,Tshirts,123,train
19134,/content/product_visual_search/data/raw/images/19134.jpg,Sandals,92,val
16940,/content/product_visual_search/data/raw/images/16940.jpg,Sunglasses,106,train
28441,/content/product_visual_search/data/raw/images/28441.jpg,Watches,129,test
43970,/content/product_visual_search/data/raw/images/43970.jpg,Perfume and Body Mist,84,train
51489,/content/product_visual_search/data/raw/images/51489.jpg,Shirts,96,train
7719,/content/product_visual_search/data/raw/images/7719.jpg,Sports Shoes,103,train
27409,/content/product_visual_search/data/raw/images/27409.jpg,Lounge Shorts,68,train
34822,/content/product_visual_search/data/raw/images/34822.jpg,Sports Shoes,103,train
23895,/content/product_visual_search/data/raw/images/23895.jpg,Sandals,92,train
9683,/content/product_visual_search/data/raw/images/9683.jpg,Tshirts,123,test
8751,/content/product_visual_search/data/raw/images/8751.jpg,Shirts,96,train
22947,/content/product_visual_search/data/raw/images/22947.jpg,Watches,129,test
55029,/content/product_visual_search/data/raw/images/55029.jpg,Lipstick,66,train
19306,/content/product_visual_search/data/raw/images/19306.jpg,Sports Shoes,103,train
39701,/content/product_visual_search/data/raw/images/39701.jpg,Shirts,96,train
11957,/content/product_visual_search/data/raw/images/11957.jpg,Casual Shoes,18,train
36749,/content/product_visual_search/data/raw/images/36749.jpg,Dresses,26,train
14419,/content/product_visual_search/data/raw/images/14419.jpg,Heels,47,train
58736,/content/product_visual_search/data/raw/images/58736.jpg,Capris,16,train
10885,/content/product_visual_search/data/raw/images/10885.jpg,Tshirts,123,train
31934,/content/product_visual_search/data/raw/images/31934.jpg,Clutches,21,train
26983,/content/product_visual_search/data/raw/images/26983.jpg,Capris,16,train
27851,/content/product_visual_search/data/raw/images/27851.jpg,Tops,116,train
